S.No.,Global ID,Site Name,State/Circle,District,Cluster,Alarm On-Site,Alarm Start Time,Alarm End Time,Duration (HH:MM:SS),Battery Start Volt,Battery End Volt,Temp.,IMEI,Site Running ON,Energy Start Time,Energy End Time,Acknowledge
550,ST-MAH-OD-0043,Chintamani Paradise,Maharashtra,Pune,Pune,AM MNSF,2026-04-09 18:42:39,2026-04-09 19:14:11,00:31:32,51.70,52.21,0.00,'861919084260503,SOBT,2026-04-09 18:42:39,2026-04-09 19:14:11,"Level-1, Status-No.Block by Server, Number-9975894886; Level-2, Status-No.Block by Server, Number-9975894886; Level-3, Status-No.Block by Server, Number-8888806810"
551,ST-UPE-HPSC-038,"Near Shadab Chauraha, Kalindipuram",UP East,Prayagraj,Prayagraj,AM MNSF,2026-04-09 18:36:35,2026-04-09 18:47:08,00:10:33,50.00,53.50,0.00,'861919084309979,SOBT,2026-04-09 18:36:35,2026-04-09 18:47:08,"Level-1, Status-No.Block by Server, Number-9936837499; Level-2, Status-No.Block by Server, Number-9140864299; Level-3, Status-No.Block by Server, Number-8767249333"
552,ST-DELHI-HPSC-279,HPSC_Nandgram_Ghukna_1,Delhi,Ghaziabad,Ghaziabad,AM MNSF,2026-04-09 18:35:28,2026-04-09 18:41:29,00:06:01,49.30,50.00,0.00,'861919084309128,SOBT,2026-04-09 18:35:28,2026-04-09 18:41:29,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
553,ST-DELHI-HPSC-074,HPSC_Bahalolpur,Delhi,Noida,Noida,AM MNSF,2026-04-09 18:35:26,2026-04-09 18:44:22,00:08:56,52.14,50.14,0.00,'861919082178004,SOBT,2026-04-09 18:35:26,2026-04-09 18:44:22,"Level-1, Status-No.Block by Server, Number-9717185678; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
554,ST-GUJ-MACRO-061,Nana Nakhatrana,Gujrat,Kutchh,Kutchh,AM MNSF,2026-04-09 18:34:20,2026-04-09 18:47:33,00:13:13,52.57,50.35,0.00,'865510082842545,SOBT,2026-04-09 18:34:20,2026-04-09 18:47:33,"Level-1, Status-DIALING, Number-9106296546; Level-2, Status-DIALING, Number-8980445100; Level-3, Status-DIALING, Number-7226080870"
555,ST-MAH-OD-0061,Rajguru Colony Talegaon Dabhade,Maharashtra,Pune,Pune,AM MNSF,2026-04-09 18:33:50,2026-04-09 19:04:18,00:30:28,51.57,50.64,0.00,'869742089164401,SOBT,2026-04-09 18:33:50,2026-04-09 19:04:18,"Level-1, Status-No.Block by Server, Number-9975894886; Level-2, Status-No.Block by Server, Number-8888806810"
556,ST-UPE-HPSC-001,Murey Camp,UP East,Kanpur,Kanpur,AM MNSF,2026-04-09 18:32:52,2026-04-09 18:40:09,00:07:17,54.40,50.10,0.00,'861919084285062,SOBT,2026-04-09 18:32:52,2026-04-09 18:40:09,"Level-1, Status-No.Block by Server, Number-9936837499; Level-2, Status-No.Block by Server, Number-9140864299; Level-3, Status-No.Block by Server, Number-8767249333"
557,ST-UPE-HPSC-044,Near Batauveer Baba Temple,UP East,Prayagraj,Prayagraj,AM MNSF,2026-04-09 18:29:54,2026-04-09 18:42:49,00:12:55,52.92,52.64,0.00,'861919082128629,SOBT,2026-04-09 18:29:54,2026-04-09 18:42:49,"Level-1, Status-No.Block by Server, Number-9936837499; Level-2, Status-No.Block by Server, Number-9140864299; Level-3, Status-No.Block by Server, Number-8767249333"
558,ST-UPE-HPSC-007,Mcrobetgunj,UP East,Kanpur,Kanpur,AM MNSF,2026-04-09 18:29:18,2026-04-09 18:52:43,00:23:25,49.90,49.90,0.00,'867950079195838,SOBT,2026-04-09 18:29:18,2026-04-09 18:52:43,"Level-1, Status-No.Block by Server, Number-9936837499; Level-2, Status-No.Block by Server, Number-9140864299; Level-3, Status-No.Block by Server, Number-8767249333"
559,ST-DELHI-HPSC-322,HPSC_GBD_Partap_Vihar_Khora,Delhi,Ghaziabad,Ghaziabad,AM MNSF,2026-04-09 18:28:13,2026-04-09 18:52:26,00:24:13,50.00,50.00,0.00,'861919084283281,SOBT,2026-04-09 18:28:13,2026-04-09 18:52:26,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
560,STPL-KA-BGLR-OD-033,MTP-Silver Oak (E2),Karnataka,Bangalore,Bangalore,Mains Failed,2026-04-09 18:26:48,2026-04-09 18:32:52,00:06:04,0.00,0.00,0.00,'866082076609081,SOEB,2026-04-09 00:00:00,2026-04-10 00:00:00,"Level-1, Status-DIALING, Number-9483795832; Level-2, Status-DIALING, Number-9483795832"
561,ST-DELHI-HPSC-082,HPSC_LAL KUAN INDUSTRIAL  AREA Dadri_1,Delhi,Ghaziabad,Ghaziabad,AM MNSF,2026-04-09 18:26:46,2026-04-09 18:36:44,00:09:58,50.70,50.80,0.00,'861919084304509,SOBT,2026-04-09 18:26:46,2026-04-09 18:36:44,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
562,ST-MUM-OD-0133,Zayied Traders,Mumbai,Mumbai,MUMBAI,AM MNSF,2026-04-09 18:25:41,2026-04-09 19:01:03,00:35:22,46.78,53.21,0.00,'861919084337871,SOBT,2026-04-09 18:25:41,2026-04-09 19:01:03,"Level-1, Status-DIALING, Number-7302556851; Level-2, Status-DIALING, Number-8097618466; Level-3, Status-DIALING, Number-8108779091"
563,ST-DELHI-HPSC-268,HPSC_GBD_Rahul Vihar,Delhi,Ghaziabad,Ghaziabad,AM MNSF,2026-04-09 18:22:42,2026-04-09 18:47:10,00:24:28,52.70,49.90,0.00,'861919084308583,SOBT,2026-04-09 18:22:42,2026-04-09 18:47:10,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
564,ST-DELHI-HPSC-032,HPSC_Sector 7_2,Delhi,Noida,Noida,AM MNSF,2026-04-09 18:21:41,2026-04-09 18:25:39,00:03:58,53.21,51.71,0.00,'861919081996885,SOBT,2026-04-09 18:21:41,2026-04-09 18:25:39,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
565,ST-MAH-OD-0036,BoradeBankarWastiMoshi,Maharashtra,Pune,Pune,TPMS Supply Failed,2026-04-09 18:20:21,2026-04-09 18:21:30,00:01:09,0.78,0.78,0.00,'861919084260586,SODN,2026-04-09 17:52:47,2026-04-09 20:44:09,"Level-1, Status-No.Block by Server, Number-9975894886; Level-2, Status-No.Block by Server, Number-9975894886"
566,ST-MAH-OD-0036,BoradeBankarWastiMoshi,Maharashtra,Pune,Pune,TPMS Supply Failed,2026-04-09 18:19:58,2026-04-09 18:20:09,00:00:11,0.78,0.78,0.00,'861919084260586,SODN,2026-04-09 17:52:47,2026-04-09 20:44:09,"Level-1, Status-No.Block by Server, Number-9975894886; Level-2, Status-No.Block by Server, Number-9975894886"
567,ST-MAH-OD-0052,Lonkar Nagar Mundwa,Maharashtra,Pune,Pune,AM MNSF,2026-04-09 18:19:21,2026-04-09 18:23:57,00:04:36,50.70,49.78,0.00,'861919084261311,SOBT,2026-04-09 18:19:21,2026-04-09 18:23:57,"Level-1, Status-No.Block by Server, Number-9975894886; Level-2, Status-No.Block by Server, Number-9975894886; Level-3, Status-No.Block by Server, Number-8888806810"
568,ST-MAH-OD-0036,BoradeBankarWastiMoshi,Maharashtra,Pune,Pune,TPMS Supply Failed,2026-04-09 18:17:59,2026-04-09 18:19:30,00:01:31,0.78,0.78,0.00,'861919084260586,SODN,2026-04-09 17:52:47,2026-04-09 20:44:09,"Level-1, Status-No.Block by Server, Number-9975894886; Level-2, Status-No.Block by Server, Number-9975894886"
569,ST-DELHI-HPSC-186,HPSC_Sector 63 Noida,Delhi,Noida,Noida,AM MNSF,2026-04-09 18:17:45,2026-04-09 18:37:11,00:19:26,54.20,47.20,0.00,'861919084261865,SOBT,2026-04-09 18:17:45,2026-04-09 18:37:11,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
570,ST-MAH-OD-0036,BoradeBankarWastiMoshi,Maharashtra,Pune,Pune,TPMS Supply Failed,2026-04-09 18:16:15,2026-04-09 18:17:08,00:00:53,0.78,0.78,0.00,'861919084260586,SODN,2026-04-09 17:52:47,2026-04-09 20:44:09,"Level-1, Status-No.Block by Server, Number-9975894886; Level-2, Status-No.Block by Server, Number-9975894886"
571,ST-MAH-OD-0036,BoradeBankarWastiMoshi,Maharashtra,Pune,Pune,TPMS Supply Failed,2026-04-09 18:15:53,2026-04-09 18:16:04,00:00:11,0.78,0.78,0.00,'861919084260586,SODN,2026-04-09 17:52:47,2026-04-09 20:44:09,"Level-1, Status-No.Block by Server, Number-9975894886; Level-2, Status-No.Block by Server, Number-9975894886"
572,ST-MAH-OD-0065,Nirvaana Residency,Maharashtra,RAIGAD,PUNE-3,AM MNSF,2026-04-09 18:13:20,2026-04-09 18:39:20,00:26:00,49.71,49.57,0.00,'865510082839855,SOBT,2026-04-09 18:13:20,2026-04-09 18:39:20,"Level-1, Status-No.Block by Server, Number-9975894886; Level-2, Status-No.Block by Server, Number-9975894886; Level-3, Status-No.Block by Server, Number-8888806810"
573,ST-DELHI-HPSC-047,HPSC_Dhana(126) GGN_2,Delhi,Delhi,Delhi,AM MNSF,2026-04-09 18:12:52,2026-04-09 18:16:26,00:03:34,51.80,50.90,0.00,'866082076610022,SOBT,2026-04-09 18:12:52,2026-04-09 18:16:26,"Level-1, Status-No.Block by Server, Number-8395061400; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
574,ST-UPE-HPSC-001,Murey Camp,UP East,Kanpur,Kanpur,AM MNSF,2026-04-09 18:11:21,2026-04-09 18:17:23,00:06:02,54.20,50.60,0.00,'861919084285062,SOBT,2026-04-09 18:11:21,2026-04-09 18:17:23,"Level-1, Status-No.Block by Server, Number-9936837499; Level-2, Status-No.Block by Server, Number-9140864299; Level-3, Status-No.Block by Server, Number-8767249333"
575,ST-DELHI-HPSC-232,HPSC_Zaildar Enclave_Hastsal_1,Delhi,Delhi,Delhi,L LVD Cut,2026-04-09 18:09:32,2026-04-10 12:35:39,18:26:07,53.70,53.30,0.00,'861919084309466,SODN,2026-04-09 18:09:32,2026-04-10 00:00:00,"Level-1, Status-NO DIALTONE, Number-9315997041; Level-2, Status-No.Block by Server, Number-8395061400"
576,STPL-KA-BGLR-OD-033,MTP-Silver Oak (E2),Karnataka,Bangalore,Bangalore,Mains Failed,2026-04-09 18:09:11,2026-04-09 18:15:25,00:06:14,0.00,0.00,0.00,'866082076609081,SOEB,2026-04-09 00:00:00,2026-04-10 00:00:00,"Level-1, Status-NO DIALTONE, Number-9483795832; Level-2, Status-NO DIALTONE, Number-9483795832"
577,ST-MAH-OD-0036,BoradeBankarWastiMoshi,Maharashtra,Pune,Pune,TPMS Supply Failed,2026-04-09 18:09:10,2026-04-09 18:13:21,00:04:11,0.78,0.78,0.00,'861919084260586,SODN,2026-04-09 17:52:47,2026-04-09 20:44:09,"Level-1, Status-No.Block by Server, Number-9975894886; Level-2, Status-No.Block by Server, Number-9975894886"
578,ST-MAH-OD-0036,BoradeBankarWastiMoshi,Maharashtra,Pune,Pune,TPMS Supply Failed,2026-04-09 18:07:34,2026-04-09 18:07:54,00:00:20,0.78,0.78,0.00,'861919084260586,SODN,2026-04-09 17:52:47,2026-04-09 20:44:09,"Level-1, Status-No.Block by Server, Number-9975894886; Level-2, Status-No.Block by Server, Number-9975894886"
579,ST-DELHI-HPSC-265,HPSC_NOD_Sultanpur,Delhi,North Delhi,North Delhi,AM MNSF,2026-04-09 18:07:27,2026-04-09 18:12:13,00:04:46,52.30,50.40,0.00,'866082076647685,SOBT,2026-04-09 18:07:27,2026-04-09 18:12:13,"Level-1, Status-No.Block by Server, Number-9717185678; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
580,ST-MAH-OD-0036,BoradeBankarWastiMoshi,Maharashtra,Pune,Pune,TPMS Supply Failed,2026-04-09 18:07:10,2026-04-09 18:07:22,00:00:12,0.78,0.78,0.00,'861919084260586,SODN,2026-04-09 17:52:47,2026-04-09 20:44:09,"Level-1, Status-No.Block by Server, Number-9975894886; Level-2, Status-No.Block by Server, Number-9975894886"
581,ST-DELHI-HPSC-037,HPSC_NoidaSECTOR22Dadri_1,Delhi,Noida,Noida,AM MNSF,2026-04-09 18:06:23,2026-04-09 18:10:31,00:04:08,56.10,51.10,0.00,'861919084308393,SOBT,2026-04-09 18:06:23,2026-04-09 18:10:31,"Level-1, Status-No.Block by Server, Number-9717185678; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
582,ST-KOL-LMAC-007,MOROL PARA HUMAIPARA,West Bengal,Kolkata,Kolkata,AM MNSF,2026-04-09 18:05:30,2026-04-10 12:14:23,18:08:53,53.40,52.70,0.00,'861919084310498,SOBT,2026-04-09 18:05:30,2026-04-10 00:00:00,"Level-1, Status-No.Block by Server, Number-9800291987; Level-2, Status-No.Block by Server, Number-7003719849; Level-3, Status-No.Block by Server, Number-8515863762"
583,ST-DELHI-HPSC-074,HPSC_Bahalolpur,Delhi,Noida,Noida,AM MNSF,2026-04-09 18:05:28,2026-04-09 18:16:54,00:11:26,54.57,54.14,0.00,'861919082178004,SOBT,2026-04-09 18:05:28,2026-04-09 18:16:54,"Level-1, Status-No.Block by Server, Number-9717185678; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
584,ST-DELHI-HPSC-279,HPSC_Nandgram_Ghukna_1,Delhi,Ghaziabad,Ghaziabad,AM MNSF,2026-04-09 18:04:12,2026-04-09 18:22:10,00:17:58,51.30,48.60,0.00,'861919084309128,SOBT,2026-04-09 18:04:12,2026-04-09 18:22:10,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
585,ST-MAH-OD-0004,Bitsom,Maharashtra,Vasai,THANE,BTLV,2026-04-09 18:03:11,2026-04-09 18:08:56,00:05:45,47.00,49.42,0.00,'861919084333250,SOBT,2026-04-09 18:02:44,2026-04-09 18:08:36,"Level-1, Status-DIALING, Number-9833144457; Level-2, Status-DIALING, Number-9975894886"
586,ST-MAH-OD-0004,Bitsom,Maharashtra,Vasai,THANE,AM MNSF,2026-04-09 18:02:44,2026-04-09 18:08:36,00:05:52,48.70,48.70,0.00,'861919084333250,SOBT,2026-04-09 18:02:44,2026-04-09 18:08:36,"Level-1, Status-DIALING, Number-9833144457; Level-2, Status-DIALING, Number-9975894886; Level-3, Status-DIALING, Number-8888806810"
587,ST-HPSC-NCR-074,HPSC_Crossing Republic Golf Course GBD_1,Delhi,Noida,Noida,AM MNSF,2026-04-09 17:58:14,2026-04-09 18:05:18,00:07:04,49.30,49.70,0.00,'861919084284875,SOBT,2026-04-09 17:58:14,2026-04-09 18:05:18,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
588,STPL-KA-BGLR-OD-033,MTP-Silver Oak (E2),Karnataka,Bangalore,Bangalore,Mains Failed,2026-04-09 17:55:38,2026-04-09 18:02:10,00:06:32,0.00,0.00,0.00,'866082076609081,SOEB,2026-04-09 00:00:00,2026-04-10 00:00:00,"Level-1, Status-DIALING, Number-9483795832; Level-2, Status-DIALING, Number-9483795832"
589,ST-DELHI-HPSC-191,HPSC Parsvnath Exotica Sector531,Delhi,Gurgaon,Gurgaon,AM MNSF,2026-04-09 17:55:35,2026-04-09 17:56:33,00:00:58,53.40,53.50,0.00,'867950079195432,SOBT,2026-04-09 17:55:35,2026-04-09 17:56:33,"Level-1, Status-No.Block by Server, Number-8395061400; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
590,ST-MAH-OD-0036,BoradeBankarWastiMoshi,Maharashtra,Pune,Pune,BTLV,2026-04-09 17:52:59,2026-04-09 20:44:48,02:51:49,2.85,50.71,0.00,'861919084260586,SODN,2026-04-09 17:52:47,2026-04-09 20:44:09,"Level-1, Status-No.Block by Server, Number-9975894886; Level-2, Status-No.Block by Server, Number-9975894886"
591,ST-MAH-OD-0036,BoradeBankarWastiMoshi,Maharashtra,Pune,Pune,L LVD Cut,2026-04-09 17:52:47,2026-04-09 20:44:22,02:51:35,48.35,2.00,0.00,'861919084260586,SODN,2026-04-09 17:52:47,2026-04-09 20:44:09,"Level-1, Status-No.Block by Server, Number-9975894886; Level-2, Status-No.Block by Server, Number-9975894886"
592,ST-MAH-OD-0036,BoradeBankarWastiMoshi,Maharashtra,Pune,Pune,TPMS Supply Failed,2026-04-09 17:52:31,2026-04-09 18:04:28,00:11:57,48.35,0.78,0.00,'861919084260586,SOBT,2026-04-09 14:39:59,2026-04-09 17:52:47,"Level-1, Status-No.Block by Server, Number-9975894886; Level-2, Status-No.Block by Server, Number-9975894886"
593,STPL-MUM-OD-M233,Uttam Niwas,Mumbai,Mumbai,MUMBAI,AM MNSF,2026-04-09 17:46:24,2026-04-09 18:15:18,00:28:54,51.00,53.92,0.00,'861919084333946,SOBT,2026-04-09 17:46:24,2026-04-09 18:15:18,"Level-1, Status-DIALING, Number-7208501421; Level-2, Status-DIALING, Number-8097618466; Level-3, Status-DIALING, Number-8108779091"
594,ST-DELHI-HPSC-042,HPSC_Bhondsi(168)Sohna_4,Delhi,Delhi,Delhi,AM MNSF,2026-04-09 17:45:22,2026-04-09 18:06:03,00:20:41,50.20,50.80,0.00,'866082076610972,SOBT,2026-04-09 17:45:22,2026-04-09 18:06:03,"Level-1, Status-No.Block by Server, Number-8395061400; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
595,STPL-KA-BGLR-OD-033,MTP-Silver Oak (E2),Karnataka,Bangalore,Bangalore,Mains Failed,2026-04-09 17:43:12,2026-04-09 17:49:12,00:06:00,0.00,0.00,0.00,'866082076609081,SOEB,2026-04-09 00:00:00,2026-04-10 00:00:00,"Level-1, Status-DIALING, Number-9483795832; Level-2, Status-DIALING, Number-9483795832"
596,ST-DELHI-MACRO-010,NOD_Sector 141_2,Delhi,Noida,Noida,Mains Failed,2026-04-09 17:41:22,2026-04-09 17:45:13,00:03:51,54.51,53.36,0.00,'866082076631002,SOEB,2026-04-09 00:00:00,2026-04-10 00:00:00,"Level-1, Status-No.Block by Server, Number-9717185678; Level-2, Status-No.Block by Server, Number-8395061400"
597,ST-MAH-OD-0011,Arni-BSNL Exch,Maharashtra,Nashik,Nashik,AM MNSF,2026-04-09 17:39:49,2026-04-09 17:45:25,00:05:36,52.21,49.64,0.00,'861919084333813,SOBT,2026-04-09 17:39:49,2026-04-09 17:45:25,"Level-1, Status-NO DIALTONE, Number-9689186432; Level-2, Status-No.Block by Server, Number-9975894886; Level-3, Status-No.Block by Server, Number-8888806810"
598,ST-HPSC-NCR-074,HPSC_Crossing Republic Golf Course GBD_1,Delhi,Noida,Noida,AM MNSF,2026-04-09 17:39:15,2026-04-09 17:49:32,00:10:17,51.60,49.00,0.00,'861919084284875,SOBT,2026-04-09 17:39:15,2026-04-09 17:49:32,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
599,ST-ROB-HPSC-001,Malrameswarpur-HPSC,West Bengal,Kolkata,Kolkata,AM MNSF,2026-04-09 17:37:46,2026-04-09 17:41:54,00:04:08,51.00,50.00,0.00,'861919084309300,SOBT,2026-04-09 17:37:46,2026-04-09 17:41:54,"Level-1, Status-No.Block by Server, Number-9800291987; Level-2, Status-No.Block by Server, Number-7003719849; Level-3, Status-No.Block by Server, Number-8515863762"
600,ST-DELHI-HPSC-082,HPSC_LAL KUAN INDUSTRIAL  AREA Dadri_1,Delhi,Ghaziabad,Ghaziabad,AM MNSF,2026-04-09 17:35:38,2026-04-09 17:45:23,00:09:45,49.40,0.00,0.00,'861919084304509,SOBT,2026-04-09 17:35:38,2026-04-09 17:45:23,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
601,ST-UPE-HPSC-003,Halet Hospital,UP East,Kanpur,Kanpur,AM MNSF,2026-04-09 17:33:53,2026-04-09 18:25:25,00:51:32,49.50,50.20,0.00,'866082076637629,SOBT,2026-04-09 17:33:53,2026-04-09 18:25:25,"Level-1, Status-No.Block by Server, Number-9936837499; Level-2, Status-No.Block by Server, Number-9140864299; Level-3, Status-No.Block by Server, Number-8767249333"
602,ST_MUM_HPSC_0102,Akbar shaikh House Titwala,Mumbai,Mumbai,MUMBAI,AM MNSF,2026-04-09 17:29:01,2026-04-09 17:55:18,00:26:17,50.70,50.00,0.00,'866082076638973,SOBT,2026-04-09 17:29:01,2026-04-09 17:55:18,"Level-1, Status-NO DIALTONE, Number-9833144457; Level-2, Status-No.Block by Server, Number-8097618466; Level-3, Status-No.Block by Server, Number-8108779091"
603,STPL-KA-BGLR-OD-033,MTP-Silver Oak (E2),Karnataka,Bangalore,Bangalore,Mains Failed,2026-04-09 17:28:21,2026-04-09 17:36:12,00:07:51,0.00,0.00,0.00,'866082076609081,SOEB,2026-04-09 00:00:00,2026-04-10 00:00:00,"Level-1, Status-DIALING, Number-9483795832; Level-2, Status-DIALING, Number-9483795832"
604,ST-MAH-OD-0025,Aasangaon Shahapur,Maharashtra,Mumbai,Thana,AM MNSF,2026-04-09 17:26:28,2026-04-09 17:30:22,00:03:54,51.64,49.85,0.00,'861919084336709,SOBT,2026-04-09 17:26:28,2026-04-09 17:30:22,"Level-1, Status-DIALING, Number-9833144457; Level-2, Status-DIALING, Number-9975894886; Level-3, Status-DIALING, Number-8888806810"
605,ST-DELHI-HPSC-191,HPSC Parsvnath Exotica Sector531,Delhi,Gurgaon,Gurgaon,AM MNSF,2026-04-09 17:24:49,2026-04-09 17:25:11,00:00:22,53.20,53.20,0.00,'867950079195432,SOBT,2026-04-09 17:24:49,2026-04-09 17:25:11,"Level-1, Status-No.Block by Server, Number-8395061400; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
606,STPL-KA-BGLR-OD-033,MTP-Silver Oak (E2),Karnataka,Bangalore,Bangalore,Mains Failed,2026-04-09 17:16:08,2026-04-09 17:22:12,00:06:04,0.00,0.00,0.00,'866082076609081,SOEB,2026-04-09 00:00:00,2026-04-10 00:00:00,"Level-1, Status-DIALING, Number-9483795832; Level-2, Status-DIALING, Number-9483795832"
607,ST-MAH-OD-0014,Uttamnagar 2,Maharashtra,CH SAMBHAJI NAGAR,CH SAMBHAJI NAGAR,AM MNSF,2026-04-09 17:14:16,2026-04-09 17:27:35,00:13:19,49.14,49.92,0.00,'861919082057877,SOBT,2026-04-09 17:14:16,2026-04-09 17:27:35,"Level-1, Status-DIALING, Number-7208501421; Level-2, Status-DIALING, Number-9975894886; Level-3, Status-DIALING, Number-8888806810"
608,STPL-KA-BGLR-OD-033,MTP-Silver Oak (E2),Karnataka,Bangalore,Bangalore,Mains Failed,2026-04-09 17:12:46,2026-04-09 17:13:09,00:00:23,0.00,0.00,0.00,'866082076609081,SOEB,2026-04-09 00:00:00,2026-04-10 00:00:00,"Level-1, Status-DIALING, Number-9483795832; Level-2, Status-DIALING, Number-9483795832"
609,ST-DELHI-HPSC-083,HPSC_ChhapraulaDadri_1,Delhi,Noida,Noida,AM MNSF,2026-04-09 17:08:11,2026-04-09 17:17:14,00:09:03,49.30,50.00,0.00,'866082076649285,SOBT,2026-04-09 17:08:11,2026-04-09 17:17:14,"Level-1, Status-No.Block by Server, Number-9717185678; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
610,ST-GUJ-MACRO-048,Rasikpura GST,Gujrat,Kheda,Kheda,AM MNSF,2026-04-09 17:07:00,2026-04-09 17:39:30,00:32:30,51.57,50.50,0.00,'869742089271529,SOBT,2026-04-09 17:07:00,2026-04-09 17:39:30,"Level-1, Status-DIALING, Number-7990906615; Level-2, Status-DIALING, Number-8000012005; Level-3, Status-DIALING, Number-7226080870"
611,ST-MUM-OD-0141,Karavale Sadan,Mumbai,Mumbai,MUMBAI,AM MNSF,2026-04-09 17:05:23,2026-04-09 17:08:14,00:02:51,50.57,49.57,0.00,'861919084332922,SOBT,2026-04-09 17:05:23,2026-04-09 17:08:14,"Level-1, Status-DIALING, Number-7208501421; Level-2, Status-DIALING, Number-8097618466; Level-3, Status-DIALING, Number-8108779091"
612,ST-MUM-OD-0139,Sanivar Bua Sadan,Mumbai,Mumbai,MUMBAI,AM MNSF,2026-04-09 17:05:14,2026-04-09 17:08:12,00:02:58,50.42,49.78,0.00,'861919084332534,SOBT,2026-04-09 17:05:14,2026-04-09 17:08:12,"Level-1, Status-DIALING, Number-7208501421; Level-2, Status-DIALING, Number-8097618466; Level-3, Status-DIALING, Number-8108779091"
613,ST-MAH-OD-0016,VASAICOURT_INDS,Maharashtra,Vasai,Vasai,Door Open,2026-04-09 17:02:40,2026-04-09 17:03:02,00:00:22,53.50,53.92,0.00,'861919081957218,SOEB,2026-04-09 00:00:00,2026-04-10 00:00:00,"Level-1, Status-DIALING, Number-9833144457; Level-2, Status-DIALING, Number-9975894886"
614,ST-MAH-OD-0011,Arni-BSNL Exch,Maharashtra,Nashik,Nashik,AM MNSF,2026-04-09 17:01:32,2026-04-09 17:14:37,00:13:05,51.14,51.21,0.00,'861919084333813,SOBT,2026-04-09 17:01:32,2026-04-09 17:14:37,"Level-1, Status-DIALING, Number-9689186432; Level-2, Status-DIALING, Number-9975894886; Level-3, Status-DIALING, Number-8888806810"
615,ST-DELHI-HPSC-265,HPSC_NOD_Sultanpur,Delhi,North Delhi,North Delhi,AM MNSF,2026-04-09 16:59:26,2026-04-09 17:19:45,00:20:19,50.00,49.80,0.00,'866082076647685,SOBT,2026-04-09 16:59:26,2026-04-09 17:19:45,"Level-1, Status-No.Block by Server, Number-9717185678; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
616,STPL-KA-BGLR-OD-033,MTP-Silver Oak (E2),Karnataka,Bangalore,Bangalore,Mains Failed,2026-04-09 16:59:20,2026-04-09 17:08:14,00:08:54,0.00,0.00,0.00,'866082076609081,SOEB,2026-04-09 00:00:00,2026-04-10 00:00:00,"Level-1, Status-NO DIALTONE, Number-9483795832; Level-2, Status-NO DIALTONE, Number-9483795832"
617,ST-DELHI-HPSC-169,HPSC_Badshahpur,Delhi,Delhi,Delhi,AM MNSF,2026-04-09 16:54:44,2026-04-09 17:05:34,00:10:50,0.00,49.20,0.00,'861919084304632,SOBT,2026-04-09 16:54:44,2026-04-09 17:05:34,"Level-1, Status-No.Block by Server, Number-8395061400; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
