S.No.,Global ID,Site Name,State/Circle,District,Cluster,Alarm On-Site,Alarm Start Time,Alarm End Time,Duration (HH:MM:SS),Battery Start Volt,Battery End Volt,Temp.,IMEI,Site Running ON,Energy Start Time,Energy End Time,Acknowledge
2213,ST-DELHI-HPSC-268,HPSC_GBD_Rahul Vihar,Delhi,Ghaziabad,Ghaziabad,AM MNSF,2026-04-07 14:59:34,2026-04-07 15:07:46,00:08:12,54.10,50.80,0.00,'861919084308583,SOBT,2026-04-07 14:59:34,2026-04-07 15:07:46,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
2214,ST-DELHI-HPSC-268,HPSC_GBD_Rahul Vihar,Delhi,Ghaziabad,Ghaziabad,AM MNSF,2026-04-07 14:59:34,2026-04-07 15:07:46,00:08:12,54.10,50.80,0.00,'861919084308583,SOBT,2026-04-07 14:59:34,2026-04-07 15:07:46,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
2215,ST-DELHI-HPSC-011,HPSC_Sector 63 A_2,Delhi,Noida,Noida,TPMS Supply Failed,2026-04-07 14:58:24,2026-04-07 14:58:51,00:00:27,643.86,642.36,0.00,'866082076610527,SOEB,-,-,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400"
2216,ST-DELHI-HPSC-011,HPSC_Sector 63 A_2,Delhi,Noida,Noida,TPMS Supply Failed,2026-04-07 14:58:24,2026-04-07 14:58:51,00:00:27,643.86,642.36,0.00,'866082076610527,SOEB,-,-,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400"
2217,ST-DELHI-HPSC-267,HPSC_GBD_Gali_No-1_Khora_Colony,Delhi,North Delhi,North Delhi,BTLV,2026-04-07 14:57:08,2026-04-07 14:58:10,00:01:02,47.80,49.80,0.00,'866082076628693,SOEB,2026-04-07 14:20:07,2026-04-07 16:52:44,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400"
2218,ST-DELHI-HPSC-267,HPSC_GBD_Gali_No-1_Khora_Colony,Delhi,North Delhi,North Delhi,BTLV,2026-04-07 14:57:08,2026-04-07 14:58:10,00:01:02,47.80,49.80,0.00,'866082076628693,SOEB,2026-04-07 14:20:07,2026-04-07 16:52:44,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400"
2219,ST-DELHI-HPSC-011,HPSC_Sector 63 A_2,Delhi,Noida,Noida,TPMS Supply Failed,2026-04-07 14:56:12,2026-04-07 14:57:12,00:01:00,649.36,646.36,0.00,'866082076610527,SOEB,-,-,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400"
2220,ST-DELHI-HPSC-011,HPSC_Sector 63 A_2,Delhi,Noida,Noida,TPMS Supply Failed,2026-04-07 14:56:12,2026-04-07 14:57:12,00:01:00,649.36,646.36,0.00,'866082076610527,SOEB,-,-,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400"
2221,ST-MUM-OD-0122,Royal Apartment,Mumbai,Mumbai,MUMBAI,BTLV,2026-04-07 14:55:32,2026-04-07 15:13:57,00:18:25,46.64,53.21,0.00,'861919084346336,SOBT,2026-04-07 14:54:31,2026-04-07 15:13:57,"Level-1, Status-DIALING, Number-7208501421; Level-2, Status-DIALING, Number-8097618466"
2222,ST-MUM-OD-0122,Royal Apartment,Mumbai,Mumbai,MUMBAI,BTLV,2026-04-07 14:55:32,2026-04-07 15:13:57,00:18:25,46.64,53.21,0.00,'861919084346336,SOBT,2026-04-07 14:54:31,2026-04-07 15:13:57,"Level-1, Status-DIALING, Number-7208501421; Level-2, Status-DIALING, Number-8097618466"
2223,ST-KOL-LMAC-001,HOWRAH DASNAGAR_71,West Bengal,Kolkata,Kolkata,Mains Failed,2026-04-07 14:55:07,2026-04-07 15:08:13,00:13:06,0.00,0.00,0.00,'861919084310183,SOEB,2026-04-07 00:00:00,2026-04-08 00:00:00,"Level-1, Status-No.Block by Server, Number-9800291987; Level-2, Status-No.Block by Server, Number-7003719849"
2224,ST-KOL-LMAC-001,HOWRAH DASNAGAR_71,West Bengal,Kolkata,Kolkata,Mains Failed,2026-04-07 14:55:07,2026-04-07 15:08:13,00:13:06,0.00,0.00,0.00,'861919084310183,SOEB,2026-04-07 00:00:00,2026-04-08 00:00:00,"Level-1, Status-No.Block by Server, Number-9800291987; Level-2, Status-No.Block by Server, Number-7003719849"
2225,ST-DELHI-HPSC-191,HPSC Parsvnath Exotica Sector531,Delhi,Gurgaon,Gurgaon,AM MNSF,2026-04-07 14:55:03,2026-04-07 14:55:34,00:00:31,54.60,54.60,0.00,'867950079195432,SOBT,2026-04-07 14:55:03,2026-04-07 14:55:34,"Level-1, Status-No.Block by Server, Number-8395061400; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
2226,ST-DELHI-HPSC-191,HPSC Parsvnath Exotica Sector531,Delhi,Gurgaon,Gurgaon,AM MNSF,2026-04-07 14:55:03,2026-04-07 14:55:34,00:00:31,54.60,54.60,0.00,'867950079195432,SOBT,2026-04-07 14:55:03,2026-04-07 14:55:34,"Level-1, Status-No.Block by Server, Number-8395061400; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
2227,ST-DELHI-HPSC-011,HPSC_Sector 63 A_2,Delhi,Noida,Noida,TPMS Supply Failed,2026-04-07 14:55:00,2026-04-07 14:55:38,00:00:38,651.36,650.36,0.00,'866082076610527,SOEB,-,-,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400"
2228,ST-DELHI-HPSC-011,HPSC_Sector 63 A_2,Delhi,Noida,Noida,TPMS Supply Failed,2026-04-07 14:55:00,2026-04-07 14:55:38,00:00:38,651.36,650.36,0.00,'866082076610527,SOEB,-,-,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400"
2229,ST-MUM-OD-0122,Royal Apartment,Mumbai,Mumbai,MUMBAI,AM MNSF,2026-04-07 14:54:31,2026-04-07 15:13:57,00:19:26,48.14,53.21,0.00,'861919084346336,SOBT,2026-04-07 14:54:31,2026-04-07 15:13:57,"Level-1, Status-DIALING, Number-7208501421; Level-2, Status-DIALING, Number-8097618466; Level-3, Status-DIALING, Number-8108779091"
2230,ST-MUM-OD-0122,Royal Apartment,Mumbai,Mumbai,MUMBAI,AM MNSF,2026-04-07 14:54:31,2026-04-07 15:13:57,00:19:26,48.14,53.21,0.00,'861919084346336,SOBT,2026-04-07 14:54:31,2026-04-07 15:13:57,"Level-1, Status-DIALING, Number-7208501421; Level-2, Status-DIALING, Number-8097618466; Level-3, Status-DIALING, Number-8108779091"
2231,STPL-KA-BGLR-OD-033,MTP-Silver Oak (E2),Karnataka,Bangalore,Bangalore,Mains Failed,2026-04-07 14:52:48,2026-04-07 14:58:57,00:06:09,0.00,0.00,0.00,'866082076609081,SOEB,2026-04-07 00:00:00,2026-04-07 15:53:22,"Level-1, Status-DIALING, Number-9483795832; Level-2, Status-DIALING, Number-9483795832"
2232,ST-DELHI-HPSC-011,HPSC_Sector 63 A_2,Delhi,Noida,Noida,TPMS Supply Failed,2026-04-07 14:52:48,2026-04-07 14:53:10,00:00:22,654.36,653.36,0.00,'866082076610527,SOEB,-,-,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400"
2233,STPL-KA-BGLR-OD-033,MTP-Silver Oak (E2),Karnataka,Bangalore,Bangalore,Mains Failed,2026-04-07 14:52:48,2026-04-07 14:58:57,00:06:09,0.00,0.00,0.00,'866082076609081,SOEB,2026-04-07 00:00:00,2026-04-07 15:53:22,"Level-1, Status-DIALING, Number-9483795832; Level-2, Status-DIALING, Number-9483795832"
2234,ST-DELHI-HPSC-011,HPSC_Sector 63 A_2,Delhi,Noida,Noida,TPMS Supply Failed,2026-04-07 14:52:48,2026-04-07 14:53:10,00:00:22,654.36,653.36,0.00,'866082076610527,SOEB,-,-,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400"
2235,ST-DELHI-HPSC-267,HPSC_GBD_Gali_No-1_Khora_Colony,Delhi,North Delhi,North Delhi,BTLV,2026-04-07 14:52:06,2026-04-07 14:53:07,00:01:01,47.20,50.30,0.00,'866082076628693,SOEB,2026-04-07 14:20:07,2026-04-07 16:52:44,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400"
2236,ST-DELHI-HPSC-267,HPSC_GBD_Gali_No-1_Khora_Colony,Delhi,North Delhi,North Delhi,BTLV,2026-04-07 14:52:06,2026-04-07 14:53:07,00:01:01,47.20,50.30,0.00,'866082076628693,SOEB,2026-04-07 14:20:07,2026-04-07 16:52:44,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400"
2237,ST-DELHI-HPSC-011,HPSC_Sector 63 A_2,Delhi,Noida,Noida,TPMS Battery Low,2026-04-07 14:51:31,2026-04-07 16:17:18,01:25:47,654.86,0.00,0.00,'866082076610527,SOEB,-,-,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400"
2238,ST-DELHI-HPSC-011,HPSC_Sector 63 A_2,Delhi,Noida,Noida,TPMS Battery Low,2026-04-07 14:51:31,2026-04-07 16:17:18,01:25:47,654.86,0.00,0.00,'866082076610527,SOEB,-,-,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400"
2239,ST-DELHI-HPSC-267,HPSC_GBD_Gali_No-1_Khora_Colony,Delhi,North Delhi,North Delhi,BTLV,2026-04-07 14:47:09,2026-04-07 14:49:07,00:01:58,47.70,49.70,0.00,'866082076628693,SOEB,2026-04-07 14:20:07,2026-04-07 16:52:44,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400"
2240,ST-DELHI-HPSC-267,HPSC_GBD_Gali_No-1_Khora_Colony,Delhi,North Delhi,North Delhi,BTLV,2026-04-07 14:47:09,2026-04-07 14:49:07,00:01:58,47.70,49.70,0.00,'866082076628693,SOEB,2026-04-07 14:20:07,2026-04-07 16:52:44,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400"
2241,ST-UPE-HPSC-007,Mcrobetgunj,UP East,Kanpur,Kanpur,AM MNSF,2026-04-07 14:43:25,2026-04-07 15:16:24,00:32:59,51.70,50.00,0.00,'867950079195838,SOBT,2026-04-07 14:43:25,2026-04-07 15:16:24,"Level-1, Status-No.Block by Server, Number-9936837499; Level-2, Status-No.Block by Server, Number-9140864299; Level-3, Status-No.Block by Server, Number-8767249333"
2242,ST-UPE-HPSC-007,Mcrobetgunj,UP East,Kanpur,Kanpur,AM MNSF,2026-04-07 14:43:25,2026-04-07 15:16:24,00:32:59,51.70,50.00,0.00,'867950079195838,SOBT,2026-04-07 14:43:25,2026-04-07 15:16:24,"Level-1, Status-No.Block by Server, Number-9936837499; Level-2, Status-No.Block by Server, Number-9140864299; Level-3, Status-No.Block by Server, Number-8767249333"
2243,ST-DELHI-HPSC-188,HPSC_Sector 63 A_3,Delhi,Noida,Noida,AM MNSF,2026-04-07 14:41:32,2026-04-07 15:36:15,00:54:43,51.10,53.70,0.00,'866082076638031,SOBT,2026-04-07 14:41:32,2026-04-07 15:36:15,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
2244,ST-DELHI-HPSC-188,HPSC_Sector 63 A_3,Delhi,Noida,Noida,AM MNSF,2026-04-07 14:41:32,2026-04-07 15:36:15,00:54:43,51.10,53.70,0.00,'866082076638031,SOBT,2026-04-07 14:41:32,2026-04-07 15:36:15,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
2245,ST-DELHI-MACRO-011,Makanpur Colony_1 Sector 62A Noida,Delhi,Noida,Noida,AM MNSF,2026-04-07 14:41:29,2026-04-07 15:03:03,00:21:34,51.14,50.70,0.00,'861919084336022,SOBT,2026-04-07 14:41:29,2026-04-07 15:03:03,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
2246,ST-DELHI-MACRO-011,Makanpur Colony_1 Sector 62A Noida,Delhi,Noida,Noida,AM MNSF,2026-04-07 14:41:29,2026-04-07 15:03:03,00:21:34,51.14,50.70,0.00,'861919084336022,SOBT,2026-04-07 14:41:29,2026-04-07 15:03:03,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
2247,STPL-MUM-OD-M0413,Milan Housing,Mumbai,Mumbai,MUMBAI,TPMS Supply Failed,2026-04-07 14:41:24,2026-04-07 16:17:18,01:35:54,46.70,0.78,0.00,'869742089279274,SOBT,2026-04-07 09:55:01,2026-04-07 16:17:29,"Level-1, Status-DIALING, Number-9833144457; Level-2, Status-DIALING, Number-8097618466"
2248,STPL-MUM-OD-M0413,Milan Housing,Mumbai,Mumbai,MUMBAI,TPMS Supply Failed,2026-04-07 14:41:24,2026-04-07 16:17:18,01:35:54,46.70,0.78,0.00,'869742089279274,SOBT,2026-04-07 09:55:01,2026-04-07 16:17:29,"Level-1, Status-DIALING, Number-9833144457; Level-2, Status-DIALING, Number-8097618466"
2249,STPL-KA-BGLR-OD-033,MTP-Silver Oak (E2),Karnataka,Bangalore,Bangalore,Mains Failed,2026-04-07 14:39:42,2026-04-07 14:44:07,00:04:25,0.00,0.00,0.00,'866082076609081,SOEB,2026-04-07 00:00:00,2026-04-07 15:53:22,"Level-1, Status-DIALING, Number-9483795832; Level-2, Status-DIALING, Number-9483795832"
2250,STPL-KA-BGLR-OD-033,MTP-Silver Oak (E2),Karnataka,Bangalore,Bangalore,Mains Failed,2026-04-07 14:39:42,2026-04-07 14:44:07,00:04:25,0.00,0.00,0.00,'866082076609081,SOEB,2026-04-07 00:00:00,2026-04-07 15:53:22,"Level-1, Status-DIALING, Number-9483795832; Level-2, Status-DIALING, Number-9483795832"
2251,ST-DELHI-HPSC-188,HPSC_Sector 63 A_3,Delhi,Noida,Noida,AM MNSF,2026-04-07 14:39:07,2026-04-07 14:40:31,00:01:24,51.50,52.20,0.00,'866082076638031,SOBT,2026-04-07 14:39:07,2026-04-07 14:40:31,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
2252,ST-DELHI-HPSC-188,HPSC_Sector 63 A_3,Delhi,Noida,Noida,AM MNSF,2026-04-07 14:39:07,2026-04-07 14:40:31,00:01:24,51.50,52.20,0.00,'866082076638031,SOBT,2026-04-07 14:39:07,2026-04-07 14:40:31,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
2253,ST-DELHI-MACRO-010,NOD_Sector 141_2,Delhi,Noida,Noida,Mains Failed,2026-04-07 14:38:08,2026-04-07 15:40:13,01:02:05,48.59,50.31,0.00,'866082076631002,SOEB,2026-04-07 00:00:00,2026-04-08 00:00:00,"Level-1, Status-No.Block by Server, Number-9717185678; Level-2, Status-No.Block by Server, Number-8395061400"
2254,ST-DELHI-MACRO-010,NOD_Sector 141_2,Delhi,Noida,Noida,Mains Failed,2026-04-07 14:38:08,2026-04-07 15:40:13,01:02:05,48.59,50.31,0.00,'866082076631002,SOEB,2026-04-07 00:00:00,2026-04-08 00:00:00,"Level-1, Status-No.Block by Server, Number-9717185678; Level-2, Status-No.Block by Server, Number-8395061400"
2255,ST-DELHI-HPSC-268,HPSC_GBD_Rahul Vihar,Delhi,Ghaziabad,Ghaziabad,AM MNSF,2026-04-07 14:35:40,2026-04-07 14:47:49,00:12:09,55.10,49.70,0.00,'861919084308583,SOBT,2026-04-07 14:35:40,2026-04-07 14:47:49,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
2256,ST-DELHI-HPSC-268,HPSC_GBD_Rahul Vihar,Delhi,Ghaziabad,Ghaziabad,AM MNSF,2026-04-07 14:35:40,2026-04-07 14:47:49,00:12:09,55.10,49.70,0.00,'861919084308583,SOBT,2026-04-07 14:35:40,2026-04-07 14:47:49,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
2257,STPL-MUM-OD-M0413,Milan Housing,Mumbai,Mumbai,MUMBAI,BTLV,2026-04-07 14:33:00,2026-04-07 16:17:29,01:44:29,47.42,53.78,0.00,'869742089279274,SOBT,2026-04-07 09:55:01,2026-04-07 16:17:29,"Level-1, Status-DIALING, Number-9833144457; Level-2, Status-DIALING, Number-8097618466"
2258,STPL-MUM-OD-M0413,Milan Housing,Mumbai,Mumbai,MUMBAI,BTLV,2026-04-07 14:33:00,2026-04-07 16:17:29,01:44:29,47.42,53.78,0.00,'869742089279274,SOBT,2026-04-07 09:55:01,2026-04-07 16:17:29,"Level-1, Status-DIALING, Number-9833144457; Level-2, Status-DIALING, Number-8097618466"
2259,ST-DELHI-HPSC-195,HPSC-Sarafabad-Shaurrya-T-S-Plan,Delhi,Noida,Noida,BTLV,2026-04-07 14:32:48,2026-04-07 14:33:10,00:00:22,47.90,50.00,0.00,'861919084309508,SOEB,2026-04-07 14:32:48,2026-04-07 16:11:09,"Level-1, Status-No.Block by Server, Number-9717185678; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
2260,ST-DELHI-HPSC-195,HPSC-Sarafabad-Shaurrya-T-S-Plan,Delhi,Noida,Noida,BTLV,2026-04-07 14:32:48,2026-04-07 14:33:10,00:00:22,47.90,50.00,0.00,'861919084309508,SOEB,2026-04-07 14:32:48,2026-04-07 16:11:09,"Level-1, Status-No.Block by Server, Number-9717185678; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
2261,ST-KOL-HPSC-005,PANCHPOTA SRIKHANDA,West Bengal,Kolkata,Kolkata,AM MNSF,2026-04-07 14:32:45,2026-04-07 15:10:20,00:37:35,51.10,49.90,0.00,'867950079196000,SOBT,2026-04-07 14:32:45,2026-04-07 15:10:20,"Level-1, Status-No.Block by Server, Number-9800291987; Level-2, Status-No.Block by Server, Number-7003719849; Level-3, Status-No.Block by Server, Number-8515863762"
2262,ST-KOL-HPSC-005,PANCHPOTA SRIKHANDA,West Bengal,Kolkata,Kolkata,AM MNSF,2026-04-07 14:32:45,2026-04-07 15:10:20,00:37:35,51.10,49.90,0.00,'867950079196000,SOBT,2026-04-07 14:32:45,2026-04-07 15:10:20,"Level-1, Status-No.Block by Server, Number-9800291987; Level-2, Status-No.Block by Server, Number-7003719849; Level-3, Status-No.Block by Server, Number-8515863762"
2263,ST-KAR-HPSC-002,Pandari Building,Karnataka,Bangalore,Bangalore,AM MNSF,2026-04-07 14:32:38,2026-04-07 14:39:20,00:06:42,50.90,49.40,0.00,'866082076631309,SOBT,2026-04-07 14:32:38,2026-04-07 14:39:20,"Level-1, Status-DIALING, Number-9483795832; Level-2, Status-DIALING, Number-9483795832; Level-3, Status-DIALING, Number-9845460610"
2264,ST-KAR-HPSC-002,Pandari Building,Karnataka,Bangalore,Bangalore,AM MNSF,2026-04-07 14:32:38,2026-04-07 14:39:20,00:06:42,50.90,49.40,0.00,'866082076631309,SOBT,2026-04-07 14:32:38,2026-04-07 14:39:20,"Level-1, Status-DIALING, Number-9483795832; Level-2, Status-DIALING, Number-9483795832; Level-3, Status-DIALING, Number-9845460610"
2265,ST-DELHI-HPSC-092,HPSC_KALYANPURIPreet Vihar_1,Delhi,Delhi,Delhi,Cover Open,2026-04-07 14:32:33,2026-04-07 14:36:13,00:03:40,54.20,54.20,0.00,'866082076609495,SOEB,2026-04-07 00:00:00,2026-04-07 15:30:34,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400"
2266,ST-DELHI-HPSC-092,HPSC_KALYANPURIPreet Vihar_1,Delhi,Delhi,Delhi,Cover Open,2026-04-07 14:32:33,2026-04-07 14:36:13,00:03:40,54.20,54.20,0.00,'866082076609495,SOEB,2026-04-07 00:00:00,2026-04-07 15:30:34,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400"
2267,ST-MAH-OD-0061,Rajguru Colony Talegaon Dabhade,Maharashtra,Pune,Pune,AM MNSF,2026-04-07 14:32:07,2026-04-07 15:06:50,00:34:43,50.00,50.85,0.00,'869742089164401,SOBT,2026-04-07 14:32:07,2026-04-07 15:06:50,"Level-1, Status-No.Block by Server, Number-9975894886; Level-2, Status-No.Block by Server, Number-8888806810"
2268,ST-MAH-OD-0061,Rajguru Colony Talegaon Dabhade,Maharashtra,Pune,Pune,AM MNSF,2026-04-07 14:32:07,2026-04-07 15:06:50,00:34:43,50.00,50.85,0.00,'869742089164401,SOBT,2026-04-07 14:32:07,2026-04-07 15:06:50,"Level-1, Status-No.Block by Server, Number-9975894886; Level-2, Status-No.Block by Server, Number-8888806810"
2269,ST-KOL-HPSC-014,Netaji Pally,West Bengal,Kolkata,Kolkata,AM MNSF,2026-04-07 14:31:38,2026-04-07 14:32:14,00:00:36,53.50,53.00,0.00,'861919084310316,SOBT,2026-04-07 14:31:38,2026-04-07 14:32:14,"Level-1, Status-No.Block by Server, Number-9800291987; Level-2, Status-No.Block by Server, Number-7003719849; Level-3, Status-No.Block by Server, Number-8515863762"
2270,ST-KOL-HPSC-014,Netaji Pally,West Bengal,Kolkata,Kolkata,AM MNSF,2026-04-07 14:31:38,2026-04-07 14:32:14,00:00:36,53.50,53.00,0.00,'861919084310316,SOBT,2026-04-07 14:31:38,2026-04-07 14:32:14,"Level-1, Status-No.Block by Server, Number-9800291987; Level-2, Status-No.Block by Server, Number-7003719849; Level-3, Status-No.Block by Server, Number-8515863762"
2271,ST-ROB-HPSC-001,Malrameswarpur-HPSC,West Bengal,Kolkata,Kolkata,AM MNSF,2026-04-07 14:30:36,2026-04-07 14:31:27,00:00:51,51.20,51.00,0.00,'861919084309300,SOBT,2026-04-07 14:30:36,2026-04-07 14:31:27,"Level-1, Status-No.Block by Server, Number-9800291987; Level-2, Status-No.Block by Server, Number-7003719849; Level-3, Status-No.Block by Server, Number-8515863762"
2272,ST-ROB-HPSC-001,Malrameswarpur-HPSC,West Bengal,Kolkata,Kolkata,AM MNSF,2026-04-07 14:30:36,2026-04-07 14:31:27,00:00:51,51.20,51.00,0.00,'861919084309300,SOBT,2026-04-07 14:30:36,2026-04-07 14:31:27,"Level-1, Status-No.Block by Server, Number-9800291987; Level-2, Status-No.Block by Server, Number-7003719849; Level-3, Status-No.Block by Server, Number-8515863762"
2273,ST-DELHI-HPSC-083,HPSC_ChhapraulaDadri_1,Delhi,Noida,Noida,AM MNSF,2026-04-07 14:29:05,2026-04-07 15:03:16,00:34:11,49.30,49.90,0.00,'866082076649285,SOBT,2026-04-07 14:29:05,2026-04-07 15:03:16,"Level-1, Status-No.Block by Server, Number-9717185678; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
2274,ST-DELHI-HPSC-083,HPSC_ChhapraulaDadri_1,Delhi,Noida,Noida,AM MNSF,2026-04-07 14:29:05,2026-04-07 15:03:16,00:34:11,49.30,49.90,0.00,'866082076649285,SOBT,2026-04-07 14:29:05,2026-04-07 15:03:16,"Level-1, Status-No.Block by Server, Number-9717185678; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
2275,ST-MAH-OD-0055,Bhat Pada,Maharashtra,Vasai,Vasai,AM MNSF,2026-04-07 14:28:25,2026-04-07 14:33:21,00:04:56,53.21,50.00,0.00,'861919084259075,SOBT,2026-04-07 14:28:25,2026-04-07 14:33:21,"Level-1, Status-DIALING, Number-9823982397; Level-2, Status-DIALING, Number-9823982397; Level-3, Status-DIALING, Number-8888806810"
2276,ST-MAH-OD-0055,Bhat Pada,Maharashtra,Vasai,Vasai,AM MNSF,2026-04-07 14:28:25,2026-04-07 14:33:21,00:04:56,53.21,50.00,0.00,'861919084259075,SOBT,2026-04-07 14:28:25,2026-04-07 14:33:21,"Level-1, Status-DIALING, Number-9823982397; Level-2, Status-DIALING, Number-9823982397; Level-3, Status-DIALING, Number-8888806810"
2277,ST-DELHI-HPSC-267,HPSC_GBD_Gali_No-1_Khora_Colony,Delhi,North Delhi,North Delhi,BTLV,2026-04-07 14:26:05,2026-04-07 14:30:07,00:04:02,47.70,49.40,0.00,'866082076628693,SOEB,2026-04-07 14:20:07,2026-04-07 16:52:44,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400"
2278,ST-DELHI-HPSC-267,HPSC_GBD_Gali_No-1_Khora_Colony,Delhi,North Delhi,North Delhi,BTLV,2026-04-07 14:26:05,2026-04-07 14:30:07,00:04:02,47.70,49.40,0.00,'866082076628693,SOEB,2026-04-07 14:20:07,2026-04-07 16:52:44,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400"
2279,ST-MAH-OD-0014,Uttamnagar 2,Maharashtra,CH SAMBHAJI NAGAR,CH SAMBHAJI NAGAR,AM MNSF,2026-04-07 14:24:32,2026-04-07 14:36:15,00:11:43,49.21,50.28,0.00,'861919082057877,SOBT,2026-04-07 14:24:32,2026-04-07 14:36:15,"Level-1, Status-DIALING, Number-7208501421; Level-2, Status-DIALING, Number-9975894886; Level-3, Status-DIALING, Number-8888806810"
2280,ST-MAH-OD-0014,Uttamnagar 2,Maharashtra,CH SAMBHAJI NAGAR,CH SAMBHAJI NAGAR,AM MNSF,2026-04-07 14:24:32,2026-04-07 14:36:15,00:11:43,49.21,50.28,0.00,'861919082057877,SOBT,2026-04-07 14:24:32,2026-04-07 14:36:15,"Level-1, Status-DIALING, Number-7208501421; Level-2, Status-DIALING, Number-9975894886; Level-3, Status-DIALING, Number-8888806810"
2281,ST-DELHI-MACRO-010,NOD_Sector 141_2,Delhi,Noida,Noida,Mains Failed,2026-04-07 14:23:08,2026-04-07 14:32:49,00:09:41,54.54,48.59,0.00,'866082076631002,SOEB,2026-04-07 00:00:00,2026-04-08 00:00:00,"Level-1, Status-No.Block by Server, Number-9717185678; Level-2, Status-No.Block by Server, Number-8395061400"
2282,ST-DELHI-MACRO-010,NOD_Sector 141_2,Delhi,Noida,Noida,Mains Failed,2026-04-07 14:23:08,2026-04-07 14:32:49,00:09:41,54.54,48.59,0.00,'866082076631002,SOEB,2026-04-07 00:00:00,2026-04-08 00:00:00,"Level-1, Status-No.Block by Server, Number-9717185678; Level-2, Status-No.Block by Server, Number-8395061400"
2283,STPL-KA-BGLR-OD-033,MTP-Silver Oak (E2),Karnataka,Bangalore,Bangalore,Mains Failed,2026-04-07 14:22:53,2026-04-07 14:29:08,00:06:15,0.00,0.00,0.00,'866082076609081,SOEB,2026-04-07 00:00:00,2026-04-07 15:53:22,"Level-1, Status-DIALING, Number-9483795832; Level-2, Status-DIALING, Number-9483795832"
