S.No.,Global ID,Site Name,State/Circle,District,Cluster,Alarm On-Site,Alarm Start Time,Alarm End Time,Duration (HH:MM:SS),Battery Start Volt,Battery End Volt,Temp.,IMEI,Site Running ON,Energy Start Time,Energy End Time,Acknowledge
154,ST-GUJ-MACRO-014,Daman Rohit Bhavan,Gujrat,Surat,Surat,AM MNSF,2026-04-25 17:33:06,2026-04-25 18:04:44,00:31:38,48.50,49.78,0.00,'861919084336410,SOBT,2026-04-25 17:33:06,2026-04-25 18:04:44,"Level-1, Status-DIALING, Number-8866667999; Level-2, Status-DIALING, Number-8000012005; Level-3, Status-DIALING, Number-7226080870"
155,ST-DELHI-HPSC-032,HPSC_Sector 7_2,Delhi,Noida,Noida,AM MNSF,2026-04-25 17:27:06,2026-04-25 18:10:49,00:43:43,53.14,51.28,0.00,'861919081996885,SOBT,2026-04-25 17:27:06,2026-04-25 18:10:49,"Level-1, Status-DIALING, Number-8448102503; Level-2, Status-DIALING, Number-8395061400; Level-3, Status-DIALING, Number-6397156643"
156,ST-DELHI-HPSC-174,HPSC_Surajpur_2,Delhi,Delhi,Delhi,AM MNSF,2026-04-25 17:26:14,2026-04-25 18:43:48,01:17:34,48.90,48.90,0.00,'861919084281764,SOBT,2026-04-25 17:26:14,2026-04-25 18:43:48,"Level-1, Status-DIALING, Number-9717185678; Level-2, Status-DIALING, Number-8395061400; Level-3, Status-DIALING, Number-6397156643"
157,ST-MAH-OD-0012,Bhadrakali-2 Bsnl Relocation,Maharashtra,Nashik,Nashik,AM MNSF,2026-04-25 17:25:54,2026-04-25 17:37:52,00:11:58,50.64,49.42,0.00,'861919084346351,SOBT,2026-04-25 17:25:54,2026-04-25 17:37:52,"Level-1, Status-DIALING, Number-9975894886; Level-2, Status-DIALING, Number-9975894886; Level-3, Status-DIALING, Number-8888806810"
158,ST-DELHI-HPSC-172,HPSC_Dadri_2,Delhi,Noida,Noida,AM MNSF,2026-04-25 17:24:38,2026-04-25 18:09:38,00:45:00,51.00,50.78,0.00,'861919081971185,SOBT,2026-04-25 17:24:38,2026-04-25 18:09:38,"Level-1, Status-DIALING, Number-9717185678; Level-2, Status-DIALING, Number-8395061400; Level-3, Status-DIALING, Number-6397156643"
159,ST-MAH-OD-0027,Shriram Recidency,Maharashtra,CH SAMBHAJI NAGAR,CH SAMBHAJI NAGAR,AM MNSF,2026-04-25 17:17:37,2026-04-25 17:18:19,00:00:42,50.50,49.92,0.00,'861409071501903,SOBT,2026-04-25 17:17:37,2026-04-25 17:18:19,"Level-1, Status-DIALING, Number-9823982397; Level-2, Status-DIALING, Number-9975894886; Level-3, Status-DIALING, Number-8888806810"
160,ST-DELHI-HPSC-268,HPSC_GBD_Rahul Vihar,Delhi,Ghaziabad,Ghaziabad,AM MNSF,2026-04-25 17:17:33,2026-04-25 17:18:33,00:01:00,50.80,49.50,0.00,'861919084308583,SOBT,2026-04-25 17:17:33,2026-04-25 17:18:33,"Level-1, Status-DIALING, Number-8448102503; Level-2, Status-DIALING, Number-8395061400; Level-3, Status-DIALING, Number-6397156643"
161,ST-DELHI-HPSC-169,HPSC_Badshahpur,Delhi,Delhi,Delhi,Door-Open,2026-04-25 17:16:31,2026-04-25 17:17:16,00:00:45,52.90,52.90,0.00,'861919084304632,SOEB,2026-04-25 07:07:05,2026-04-25 21:06:11,"Level-1, Status-DIALING, Number-8395061400; Level-2, Status-DIALING, Number-8395061400"
162,ST-UPE-OD-0003,Barradevi,UP East,Kanpur,Kanpur,BTLV,2026-04-25 17:12:50,2026-04-25 17:30:47,00:17:57,47.42,49.57,0.00,'861919082057711,SOBT,2026-04-25 17:09:47,2026-04-25 17:30:47,"Level-1, Status-No.Block by Server, Number-9936837499; Level-2, Status-No.Block by Server, Number-9140864299"
163,ST-DELHI-HPSC-268,HPSC_GBD_Rahul Vihar,Delhi,Ghaziabad,Ghaziabad,AM MNSF,2026-04-25 17:12:32,2026-04-25 17:13:32,00:01:00,49.80,50.10,0.00,'861919084308583,SOBT,2026-04-25 17:12:32,2026-04-25 17:13:32,"Level-1, Status-DIALING, Number-8448102503; Level-2, Status-DIALING, Number-8395061400; Level-3, Status-DIALING, Number-6397156643"
164,ST-UPE-HPSC-002,Ramchandi ka hatta,UP East,Kanpur,Kanpur,AM MNSF,2026-04-25 17:12:01,2026-04-25 17:15:24,00:03:23,51.50,50.20,0.00,'861919084309607,SOBT,2026-04-25 17:12:01,2026-04-25 17:15:24,"Level-1, Status-No.Block by Server, Number-9936837499; Level-2, Status-No.Block by Server, Number-9140864299; Level-3, Status-No.Block by Server, Number-8767249333"
165,ST-DELHI-HPSC-169,HPSC_Badshahpur,Delhi,Delhi,Delhi,Door-Open,2026-04-25 17:07:52,2026-04-25 17:08:43,00:00:51,52.90,52.90,0.00,'861919084304632,SOEB,2026-04-25 07:07:05,2026-04-25 21:06:11,"Level-1, Status-DIALING, Number-8395061400; Level-2, Status-DIALING, Number-8395061400"
166,ST-DELHI-HPSC-172,HPSC_Dadri_2,Delhi,Noida,Noida,AM MNSF,2026-04-25 17:06:59,2026-04-25 17:23:54,00:16:55,51.21,51.64,0.00,'861919081971185,SOBT,2026-04-25 17:06:59,2026-04-25 17:23:54,"Level-1, Status-DIALING, Number-9717185678; Level-2, Status-DIALING, Number-8395061400; Level-3, Status-DIALING, Number-6397156643"
167,ST-UPE-HPSC-025,The Grand JBR Hotel,UP East,Lucknow,Lucknow,AM MNSF,2026-04-25 17:03:23,2026-04-25 17:33:37,00:30:14,51.00,48.90,0.00,'866082076609032,SOBT,2026-04-25 17:03:23,2026-04-25 17:33:37,"Level-1, Status-No.Block by Server, Number-9936837499; Level-2, Status-No.Block by Server, Number-9140864299; Level-3, Status-No.Block by Server, Number-8767249333"
168,ST-UPE-HPSC-008,Becongunj New,UP East,Kanpur,Kanpur,AM MNSF,2026-04-25 17:01:41,2026-04-25 17:12:06,00:10:25,51.20,49.20,0.00,'866082076647594,SOBT,2026-04-25 17:01:41,2026-04-25 17:12:06,"Level-1, Status-No.Block by Server, Number-9936837499; Level-2, Status-No.Block by Server, Number-9140864299; Level-3, Status-No.Block by Server, Number-8767249333"
169,ST-DELHI-HPSC-187,HPSC Chhijarsi & Bahlolpur Colony,Delhi,Noida,Noida,AM MNSF,2026-04-25 16:54:27,2026-04-25 17:13:12,00:18:45,49.40,49.80,0.00,'867950079196851,SOBT,2026-04-25 16:54:27,2026-04-25 17:13:12,"Level-1, Status-DIALING, Number-8448102503; Level-2, Status-DIALING, Number-8395061400; Level-3, Status-DIALING, Number-6397156643"
170,ST-DELHI-HPSC-083,HPSC_ChhapraulaDadri_1,Delhi,Noida,Noida,AM MNSF,2026-04-25 16:49:57,2026-04-25 17:12:33,00:22:36,49.30,48.50,0.00,'866082076649285,SOBT,2026-04-25 16:49:57,2026-04-25 17:12:33,"Level-1, Status-No.Block by Server, Number-9717185678; Level-2, Status-NO DIALTONE, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
171,ST-HPSC-NCR-074,HPSC_Crossing Republic Golf Course GBD_1,Delhi,Noida,Noida,BTLV,2026-04-25 16:48:10,2026-04-25 16:56:07,00:07:57,47.70,48.10,0.00,'861919084284875,SOBT,2026-04-25 16:47:46,2026-04-25 16:54:52,"Level-1, Status-DIALING, Number-8448102503; Level-2, Status-DIALING, Number-8395061400"
172,ST-HPSC-NCR-074,HPSC_Crossing Republic Golf Course GBD_1,Delhi,Noida,Noida,AM MNSF,2026-04-25 16:47:46,2026-04-25 16:54:52,00:07:06,48.90,47.00,0.00,'861919084284875,SOBT,2026-04-25 16:47:46,2026-04-25 16:54:52,"Level-1, Status-DIALING, Number-8448102503; Level-2, Status-DIALING, Number-8395061400; Level-3, Status-DIALING, Number-6397156643"
173,ST-DELHI-HPSC-195,HPSC-Sarafabad-Shaurrya-T-S-Plan,Delhi,Noida,Noida,AM MNSF,2026-04-25 16:47:19,2026-04-25 16:56:24,00:09:05,50.70,48.00,0.00,'861919084309508,SOBT,2026-04-25 16:47:19,2026-04-25 16:56:24,"Level-1, Status-DIALING, Number-9717185678; Level-2, Status-DIALING, Number-8395061400; Level-3, Status-DIALING, Number-6397156643"
174,ST-DELHI-HPSC-232,HPSC_Zaildar Enclave_Hastsal_1,Delhi,Delhi,Delhi,L LVD Cut,2026-04-25 16:47:15,2026-04-26 12:42:24,19:55:09,53.00,53.90,0.00,'861919084309466,SOEB,2026-04-25 16:47:15,2026-04-26 00:00:00,"Level-1, Status-DIALING, Number-9315997041; Level-2, Status-DIALING, Number-8395061400"
175,ST-KAR-MACRO-018,Shahsidhar Bldg,Karnataka,Bangalore,Bangalore,AM MNSF,2026-04-25 16:45:19,2026-04-25 17:02:22,00:17:03,52.40,48.95,0.00,'867950079198725,SOBT,2026-04-25 16:45:19,2026-04-25 17:02:22,"Level-1, Status-DIALING, Number-9483795832; Level-2, Status-DIALING, Number-9483795832; Level-3, Status-DIALING, Number-9845460610"
176,ST-DELHI-HPSC-021,HPSC_Mithapur Extension_Mithapur,Delhi,Faridabad,Faridabad,BTLV,2026-04-25 16:43:08,2026-04-25 19:47:08,03:04:00,44.90,48.00,0.00,'866082076631010,SOEB,2026-04-25 16:42:08,2026-04-26 00:00:00,"Level-1, Status-DIALING, Number-6392031410; Level-2, Status-DIALING, Number-8395061400"
177,ST-DELHI-HPSC-213,HPSC_Kailash Nagar_Madhopura_1,Delhi,Ghaziabad,Ghaziabad,AM MNSF,2026-04-25 16:33:09,2026-04-25 16:43:13,00:10:04,49.60,50.80,0.00,'866082076649244,SOBT,2026-04-25 16:33:09,2026-04-25 16:43:13,"Level-1, Status-DIALING, Number-8448102503; Level-2, Status-DIALING, Number-8395061400; Level-3, Status-DIALING, Number-6397156643"
178,ST-GUJ-MACRO-014,Daman Rohit Bhavan,Gujrat,Surat,Surat,AM MNSF,2026-04-25 16:30:22,2026-04-25 17:32:55,01:02:33,49.14,49.85,0.00,'861919084336410,SOBT,2026-04-25 16:30:22,2026-04-25 17:32:55,"Level-1, Status-NO DIALTONE, Number-8866667999; Level-2, Status-NO DIALTONE, Number-8000012005; Level-3, Status-NO DIALTONE, Number-7226080870"
179,ST-DELHI-HPSC-188,HPSC_Sector 63 A_3,Delhi,Noida,Noida,AM MNSF,2026-04-25 16:25:19,2026-04-25 16:30:17,00:04:58,51.30,49.50,0.00,'866082076638031,SOBT,2026-04-25 16:25:19,2026-04-25 16:30:17,"Level-1, Status-DIALING, Number-8448102503; Level-2, Status-DIALING, Number-8395061400; Level-3, Status-DIALING, Number-6397156643"
180,ST-DELHI-HPSC-011,HPSC_Sector 63 A_2,Delhi,Noida,Noida,L LVD Cut,2026-04-25 16:24:47,2026-04-25 16:30:00,00:05:13,650.36,649.86,0.00,'866082076610527,SOBT,2026-04-25 16:24:47,2026-04-25 16:30:00,"Level-1, Status-DIALING, Number-8448102503; Level-2, Status-DIALING, Number-8395061400"
181,ST-MAH-OD-0016,VASAICOURT_INDS,Maharashtra,Vasai,Vasai,Door Open,2026-04-25 16:22:35,2026-04-25 16:23:53,00:01:18,53.42,53.57,0.00,'861919081957218,SOEB,2026-04-25 12:03:21,2026-04-26 00:00:00,"Level-1, Status-DIALING, Number-9833144457; Level-2, Status-DIALING, Number-9975894886"
182,ST-DELHI-HPSC-188,HPSC_Sector 63 A_3,Delhi,Noida,Noida,AM MNSF,2026-04-25 16:22:15,2026-04-25 16:22:34,00:00:19,0.00,0.00,0.00,'866082076638031,SOBT,2026-04-25 16:22:15,2026-04-25 16:22:34,"Level-1, Status-DIALING, Number-8448102503; Level-2, Status-DIALING, Number-8395061400; Level-3, Status-DIALING, Number-6397156643"
183,ST_MUM_HPSC_0102,Akbar shaikh House Titwala,Mumbai,Mumbai,MUMBAI,AM MNSF,2026-04-25 16:21:53,2026-04-25 16:40:15,00:18:22,51.80,49.40,0.00,'866082076638973,SOBT,2026-04-25 16:21:53,2026-04-25 16:40:15,"Level-1, Status-DIALING, Number-9833144457; Level-2, Status-DIALING, Number-8097618466; Level-3, Status-DIALING, Number-8108779091"
184,ST-HPSC-NCR-074,HPSC_Crossing Republic Golf Course GBD_1,Delhi,Noida,Noida,BTLV,2026-04-25 16:15:10,2026-04-25 16:42:12,00:27:02,47.90,48.10,0.00,'861919084284875,SOBT,2026-04-25 16:12:24,2026-04-25 16:41:42,"Level-1, Status-DIALING, Number-8448102503; Level-2, Status-DIALING, Number-8395061400"
185,ST-DELHI-HPSC-041,HPSC_Wazirabad GGN_1,Delhi,Delhi,Delhi,Door-Open,2026-04-25 16:14:09,2026-04-25 18:32:07,02:17:58,53.00,53.00,0.00,'861919084308914,SOEB,2026-04-25 00:00:00,2026-04-26 00:00:00,"Level-1, Status-DIALING, Number-8395061400; Level-2, Status-DIALING, Number-8395061400"
186,ST_MUM_HPSC_0071,Mannan Colony,Mumbai,Mumbai,MUMBAI,AM MNSF,2026-04-25 16:12:49,2026-04-25 17:27:47,01:14:58,50.40,50.20,0.00,'867950079196018,SOBT,2026-04-25 16:12:49,2026-04-25 17:27:47,"Level-1, Status-DIALING, Number-7208501421; Level-2, Status-DIALING, Number-8097618466; Level-3, Status-DIALING, Number-8108779091"
187,ST-HPSC-NCR-074,HPSC_Crossing Republic Golf Course GBD_1,Delhi,Noida,Noida,BTLV,2026-04-25 16:12:24,2026-04-25 16:14:11,00:01:47,47.90,48.00,0.00,'861919084284875,SOBT,2026-04-25 16:12:24,2026-04-25 16:41:42,"Level-1, Status-DIALING, Number-8448102503; Level-2, Status-DIALING, Number-8395061400; Level-3, Status-DIALING, Number-6397156643"
188,ST-HPSC-NCR-074,HPSC_Crossing Republic Golf Course GBD_1,Delhi,Noida,Noida,AM MNSF,2026-04-25 16:12:24,2026-04-25 16:14:11,00:01:47,47.90,48.00,0.00,'861919084284875,SOBT,2026-04-25 16:12:24,2026-04-25 16:41:42,"Level-1, Status-DIALING, Number-8448102503; Level-2, Status-DIALING, Number-8395061400; Level-3, Status-DIALING, Number-6397156643"
189,ST-MAH-OD-0018,PCMC -Old RTO office (Sahu Nagar),Maharashtra,Pune,Pune,TPMS Supply Failed,2026-04-25 16:12:13,2026-04-25 20:45:34,04:33:21,47.00,0.78,0.00,'861919084335917,SOBT,2026-04-25 15:39:52,2026-04-25 20:46:04,"Level-1, Status-DIALING, Number-9823982397; Level-2, Status-DIALING, Number-9975894886"
190,ST-DELHI-HPSC-244,HPSC_Dwarka Sec 21Vasant Vihar_1,Delhi,Delhi,Delhi,AM MNSF,2026-04-25 16:11:36,2026-04-25 16:12:07,00:00:31,53.50,53.00,0.00,'861919084309813,SOBT,2026-04-25 16:11:36,2026-04-25 16:12:07,"Level-1, Status-DIALING, Number-9315997041; Level-2, Status-DIALING, Number-8395061400; Level-3, Status-DIALING, Number-6397156643"
191,ST-DELHI-HPSC-172,HPSC_Dadri_2,Delhi,Noida,Noida,AM MNSF,2026-04-25 16:10:19,2026-04-25 17:05:49,00:55:30,52.71,51.92,0.00,'861919081971185,SOBT,2026-04-25 16:10:19,2026-04-25 17:05:49,"Level-1, Status-No.Block by Server, Number-9717185678; Level-2, Status-NO DIALTONE, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
192,ST-MAH-OD-0016,VASAICOURT_INDS,Maharashtra,Vasai,Vasai,Door Open,2026-04-25 16:10:13,2026-04-25 16:15:51,00:05:38,53.57,53.57,0.00,'861919081957218,SOEB,2026-04-25 12:03:21,2026-04-26 00:00:00,"Level-1, Status-NO DIALTONE, Number-9833144457; Level-2, Status-NO DIALTONE, Number-9975894886"
193,ST_MUM_HPSC_0101,Bhoir house Panvel,Mumbai,Mumbai,MUMBAI,AM MNSF,2026-04-25 16:08:05,2026-04-25 16:10:33,00:02:28,51.90,50.50,0.00,'866082076631119,SOBT,2026-04-25 16:08:05,2026-04-25 16:10:33,"Level-1, Status-DIALING, Number-7208501421; Level-2, Status-DIALING, Number-8097618466; Level-3, Status-DIALING, Number-8108779091"
194,ST-DELHI-HPSC-268,HPSC_GBD_Rahul Vihar,Delhi,Ghaziabad,Ghaziabad,AM MNSF,2026-04-25 16:02:12,2026-04-25 17:08:24,01:06:12,52.40,49.10,0.00,'861919084308583,SOBT,2026-04-25 16:02:12,2026-04-25 17:08:24,"Level-1, Status-DIALING, Number-8448102503; Level-2, Status-DIALING, Number-8395061400; Level-3, Status-DIALING, Number-6397156643"
195,ST-DELHI-HPSC-021,HPSC_Mithapur Extension_Mithapur,Delhi,Faridabad,Faridabad,AM MNSF,2026-04-25 15:59:47,2026-04-25 16:42:08,00:42:21,47.00,0.00,0.00,'866082076631010,SOBT,2026-04-25 15:59:47,2026-04-25 16:42:08,"Level-1, Status-NO DIALTONE, Number-6392031410; Level-2, Status-NO DIALTONE, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
196,ST-MAH-OD-0018,PCMC -Old RTO office (Sahu Nagar),Maharashtra,Pune,Pune,BTLV,2026-04-25 15:56:23,2026-04-25 20:46:04,04:49:41,47.42,53.57,0.00,'861919084335917,SOBT,2026-04-25 15:39:52,2026-04-25 20:46:04,"Level-1, Status-DIALING, Number-9823982397; Level-2, Status-DIALING, Number-9975894886"
197,ST-DELHI-HPSC-011,HPSC_Sector 63 A_2,Delhi,Noida,Noida,TPMS Supply Failed,2026-04-25 15:54:39,2026-04-25 16:02:10,00:07:31,652.86,650.36,0.00,'866082076610527,SOBT,2026-04-25 15:48:06,2026-04-25 16:02:10,"Level-1, Status-DIALING, Number-8448102503; Level-2, Status-DIALING, Number-8395061400"
198,ST-DELHI-HPSC-011,HPSC_Sector 63 A_2,Delhi,Noida,Noida,TPMS Supply Failed,2026-04-25 15:53:19,2026-04-25 15:54:22,00:01:03,653.36,652.86,0.00,'866082076610527,SOBT,2026-04-25 15:48:06,2026-04-25 16:02:10,"Level-1, Status-DIALING, Number-8448102503; Level-2, Status-DIALING, Number-8395061400"
199,ST-UPE-HPSC-007,Mcrobetgunj,UP East,Kanpur,Kanpur,AM MNSF,2026-04-25 15:48:10,2026-04-25 15:57:27,00:09:17,53.50,50.30,0.00,'867950079195838,SOBT,2026-04-25 15:48:10,2026-04-25 15:57:27,"Level-1, Status-No.Block by Server, Number-9936837499; Level-2, Status-No.Block by Server, Number-9140864299; Level-3, Status-No.Block by Server, Number-8767249333"
200,ST-DELHI-HPSC-011,HPSC_Sector 63 A_2,Delhi,Noida,Noida,L LVD Cut,2026-04-25 15:48:06,2026-04-25 16:02:10,00:14:04,0.00,650.36,0.00,'866082076610527,SOBT,2026-04-25 15:48:06,2026-04-25 16:02:10,"Level-1, Status-BUSY, Number-8448102503; Level-2, Status-BUSY, Number-8395061400"
201,ST_MUM_HPSC_0071,Mannan Colony,Mumbai,Mumbai,MUMBAI,AM MNSF,2026-04-25 15:45:01,2026-04-25 15:58:38,00:13:37,51.70,50.00,0.00,'867950079196018,SOBT,2026-04-25 15:45:01,2026-04-25 15:58:38,"Level-1, Status-DIALING, Number-7208501421; Level-2, Status-DIALING, Number-8097618466; Level-3, Status-DIALING, Number-8108779091"
202,ST-UPE-HPSC-047,Shivani Vihar Rd Abrar Nagar,UP East,Lucknow,Lucknow,AM MNSF,2026-04-25 15:42:37,2026-04-25 16:29:14,00:46:37,54.00,49.50,0.00,'866082076637645,SOBT,2026-04-25 15:42:37,2026-04-25 16:29:14,"Level-1, Status-No.Block by Server, Number-9936837499; Level-2, Status-No.Block by Server, Number-9140864299; Level-3, Status-No.Block by Server, Number-8767249333"
203,ST-DELHI-HPSC-187,HPSC Chhijarsi & Bahlolpur Colony,Delhi,Noida,Noida,AM MNSF,2026-04-25 15:41:09,2026-04-25 16:53:13,01:12:04,49.60,0.00,0.00,'867950079196851,SOBT,2026-04-25 15:41:09,2026-04-25 16:53:13,"Level-1, Status-DIALING, Number-8448102503; Level-2, Status-DIALING, Number-8395061400; Level-3, Status-DIALING, Number-6397156643"
204,ST-MAH-OD-0018,PCMC -Old RTO office (Sahu Nagar),Maharashtra,Pune,Pune,AM MNSF,2026-04-25 15:39:52,2026-04-25 20:46:04,05:06:12,48.85,53.57,0.00,'861919084335917,SOBT,2026-04-25 15:39:52,2026-04-25 20:46:04,"Level-1, Status-NO DIALTONE, Number-9823982397; Level-2, Status-NO DIALTONE, Number-9975894886; Level-3, Status-No.Block by Server, Number-8888806810"
205,ST-MAH-OD-0014,Uttamnagar 2,Maharashtra,CH SAMBHAJI NAGAR,CH SAMBHAJI NAGAR,AM MNSF,2026-04-25 15:39:43,2026-04-25 15:42:46,00:03:03,49.71,48.28,0.00,'861919082057877,SOBT,2026-04-25 15:39:43,2026-04-25 15:42:46,"Level-1, Status-NO DIALTONE, Number-7208501421; Level-2, Status-NO DIALTONE, Number-9975894886; Level-3, Status-No.Block by Server, Number-8888806810"
206,ST-HPSC-NCR-074,HPSC_Crossing Republic Golf Course GBD_1,Delhi,Noida,Noida,AM MNSF,2026-04-25 15:38:58,2026-04-25 15:50:12,00:11:14,48.00,47.70,0.00,'861919084284875,SOBT,2026-04-25 15:38:58,2026-04-25 15:50:12,"Level-1, Status-NO DIALTONE, Number-8448102503; Level-2, Status-NO DIALTONE, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
207,ST-DELHI-HPSC-048,8W62+GXC Gurugram,Delhi,Gurugram,Gurugram,AM MNSF,2026-04-25 15:38:24,2026-04-25 15:44:12,00:05:48,52.00,53.35,0.00,'865510081240899,SODN,2026-04-25 15:38:24,2026-04-25 15:44:12,"Level-1, Status-DIALING, Number-8395061400; Level-2, Status-DIALING, Number-8395061400; Level-3, Status-DIALING, Number-6397156642"
208,ST-DELHI-HPSC-194,Noida SECTOR 52 Dadri 2,Delhi,Noida,Noida,AM MNSF,2026-04-25 15:29:45,2026-04-25 16:49:14,01:19:29,49.30,0.00,0.00,'867950079195705,SOBT,2026-04-25 15:29:45,2026-04-25 16:49:14,"Level-1, Status-No.Block by Server, Number-9717185678; Level-2, Status-NO DIALTONE, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
209,ST-MAH-OD-0035,Sahyadri colony rasal hight new sanghavi,Maharashtra,Pune,Pune,AM MNSF,2026-04-25 15:29:14,2026-04-25 15:35:34,00:06:20,49.28,50.28,0.00,'861919081954074,SOBT,2026-04-25 15:29:14,2026-04-25 15:35:34,"Level-1, Status-DIALING, Number-9975894886; Level-2, Status-DIALING, Number-9975894886; Level-3, Status-DIALING, Number-8888806810"
210,ST-MUM-HPSC-0043,Zulfekhar Ahmad Siddique,Mumbai,Mumbai,MUMBAI,TPMS Supply Failed,2026-04-25 15:28:39,2026-04-27 10:18:39,42:50:00,43.00,50.50,0.00,'861919084338937,SOBT,2026-04-25 14:00:50,2026-04-26 00:00:00,"Level-1, Status-No.Block by Server, Number-8433656064; Level-2, Status-No.Block by Server, Number-8097618466"
211,ST-HPSC-NCR-074,HPSC_Crossing Republic Golf Course GBD_1,Delhi,Noida,Noida,BTLV,2026-04-25 15:27:08,2026-04-25 15:33:53,00:06:45,47.90,48.20,0.00,'861919084284875,SOBT,2026-04-25 15:14:39,2026-04-25 15:33:53,"Level-1, Status-DIALING, Number-8448102503; Level-2, Status-DIALING, Number-8395061400"
212,ST-DELHI-HPSC-322,HPSC_GBD_Partap_Vihar_Khora,Delhi,Ghaziabad,Ghaziabad,AM MNSF,2026-04-25 15:23:28,2026-04-25 15:28:34,00:05:06,53.50,50.90,0.00,'861919084283281,SOBT,2026-04-25 15:23:28,2026-04-25 15:28:34,"Level-1, Status-DIALING, Number-8448102503; Level-2, Status-DIALING, Number-8395061400; Level-3, Status-DIALING, Number-6397156643"
213,ST_MUM_HPSC_0076,RUDRASHAK KATE HOUSE,Mumbai,Mumbai,MUMBAI,AM MNSF,2026-04-25 15:17:51,2026-04-25 15:18:08,00:00:17,53.50,53.00,0.00,'866082076609339,SOBT,2026-04-25 15:17:51,2026-04-25 15:18:08,"Level-1, Status-DIALING, Number-9833144457; Level-2, Status-DIALING, Number-8097618466; Level-3, Status-DIALING, Number-8108779091"
214,ST-DELHI-HPSC-194,Noida SECTOR 52 Dadri 2,Delhi,Noida,Noida,AM MNSF,2026-04-25 15:17:12,2026-04-25 15:28:17,00:11:05,52.10,0.00,0.00,'867950079195705,SOBT,2026-04-25 15:17:12,2026-04-25 15:28:17,"Level-1, Status-DIALING, Number-9717185678; Level-2, Status-DIALING, Number-8395061400; Level-3, Status-DIALING, Number-6397156643"
215,ST-DELHI-HPSC-187,HPSC Chhijarsi & Bahlolpur Colony,Delhi,Noida,Noida,AM MNSF,2026-04-25 15:16:38,2026-04-25 15:38:25,00:21:47,49.70,49.50,0.00,'867950079196851,SOBT,2026-04-25 15:16:38,2026-04-25 15:38:25,"Level-1, Status-DIALING, Number-8448102503; Level-2, Status-DIALING, Number-8395061400; Level-3, Status-DIALING, Number-6397156643"
216,ST-HPSC-NCR-074,HPSC_Crossing Republic Golf Course GBD_1,Delhi,Noida,Noida,AM MNSF,2026-04-25 15:14:39,2026-04-25 15:33:53,00:19:14,48.10,48.20,0.00,'861919084284875,SOBT,2026-04-25 15:14:39,2026-04-25 15:33:53,"Level-1, Status-DIALING, Number-8448102503; Level-2, Status-DIALING, Number-8395061400; Level-3, Status-DIALING, Number-6397156643"
217,ST_MUM_HPSC_0091,Rafiq House Alternet of Janab House,Mumbai,Mumbai,MUMBAI,AM MNSF,2026-04-25 15:13:59,2026-04-25 17:16:19,02:02:20,51.85,51.35,0.00,'861919084336147,SOBT,2026-04-25 15:13:59,2026-04-25 17:16:19,"Level-1, Status-No.Block by Server, Number-8433656064; Level-2, Status-No.Block by Server, Number-8097618466; Level-3, Status-No.Block by Server, Number-8108779091"
218,ST-UPE-OD-0003,Barradevi,UP East,Kanpur,Kanpur,BTLV,2026-04-25 15:12:11,2026-04-25 15:28:51,00:16:40,47.21,49.85,0.00,'861919082057711,SOBT,2026-04-25 15:11:33,2026-04-25 15:28:32,"Level-1, Status-No.Block by Server, Number-9936837499; Level-2, Status-No.Block by Server, Number-9140864299"
219,ST-DELHI-HPSC-042,HPSC_Bhondsi(168)Sohna_4,Delhi,Delhi,Delhi,AM MNSF,2026-04-25 15:11:58,2026-04-25 15:22:00,00:10:02,49.70,52.30,0.00,'866082076610972,SOBT,2026-04-25 15:11:58,2026-04-25 15:22:00,"Level-1, Status-DIALING, Number-8395061400; Level-2, Status-DIALING, Number-8395061400; Level-3, Status-DIALING, Number-6397156643"
220,ST-UPE-OD-0003,Barradevi,UP East,Kanpur,Kanpur,AM MNSF,2026-04-25 15:11:33,2026-04-25 15:28:32,00:16:59,48.64,47.00,0.00,'861919082057711,SOBT,2026-04-25 15:11:33,2026-04-25 15:28:32,"Level-1, Status-No.Block by Server, Number-9936837499; Level-2, Status-No.Block by Server, Number-9140864299; Level-3, Status-No.Block by Server, Number-8767249333"
221,ST-MUM-OD-0122,Royal Apartment,Mumbai,Mumbai,MUMBAI,BTLV,2026-04-25 15:07:41,2026-04-25 15:08:50,00:01:09,47.70,53.28,0.00,'861919084346336,SOBT,2026-04-25 15:06:46,2026-04-25 15:08:11,"Level-1, Status-DIALING, Number-7208501421; Level-2, Status-DIALING, Number-8097618466"
222,ST-HPSC-NCR-074,HPSC_Crossing Republic Golf Course GBD_1,Delhi,Noida,Noida,BTLV,2026-04-25 15:07:10,2026-04-25 15:09:35,00:02:25,47.90,48.10,0.00,'861919084284875,SOBT,2026-04-25 14:43:14,2026-04-25 15:09:35,"Level-1, Status-DIALING, Number-8448102503; Level-2, Status-DIALING, Number-8395061400"
